end_time,upper_back,lower_back,left_pelvis,right_pelvis,left_butt,right_butt,left_upper_thigh,right_upper_thigh,left_lower_thigh,right_lower_thigh,overall_rating,total_rating,normalized_rating,zscore_rating,minmax_rating,start_time,break_time,subject
9/1/2024 16:18,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,9/1/2024 16:11,1,A111
9/1/2024 16:39,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,9/1/2024 16:18,0,A111
9/1/2024 16:59,1,1,2,2,1,1,1,1,1,1,1,12,0.667,2,0.667,9/1/2024 16:39,0,A111
9/1/2024 17:19,1,1,2,2,1,1,1,1,1,1,1,12,0.667,2,0.667,9/1/2024 16:59,0,A111
9/1/2024 17:39,1,1,2,2,1,1,1,1,1,1,1,12,0.667,2,0.667,9/1/2024 17:19,0,A111
9/1/2024 17:59,2,1,2,2,1,1,1,1,1,1,1,13,1,3,1,9/1/2024 17:39,0,A111
9/1/2024 18:18,1,1,1,2,1,1,1,1,1,1,1,11,0.333,1,0.333,9/1/2024 17:59,0,A111
9/1/2024 13:23,1,5,5,5,5,5,5,5,5,5,5,46,0,-0.8,0,,0,A110
9/1/2024 13:42,1,5,5,5,5,5,5,5,5,5,5,46,0,-0.8,0,9/1/2024 13:23,0,A110
9/1/2024 14:02,5,5,5,5,5,5,5,5,5,5,5,50,0.308,-0.047,0.118,9/1/2024 13:42,0,A110
9/1/2024 14:22,5,6,6,6,6,6,6,6,6,6,6,59,1,1.648,0.382,9/1/2024 14:02,0,A110
9/1/2024 14:42,6,6,6,6,6,6,6,6,6,6,6,60,1.077,1.836,0.412,9/1/2024 14:22,0,A110
9/1/2024 15:02,6,6,6,6,6,6,6,6,6,6,6,60,1.077,1.836,0.412,9/1/2024 14:42,0,A110
9/1/2024 15:22,6,6,6,6,6,6,6,6,6,6,6,60,1.077,1.836,0.412,9/1/2024 15:02,0,A110
9/1/2024 15:29,6,6,6,6,6,6,6,6,6,6,6,60,1.077,1.836,0.412,9/1/2024 15:22,1,A110
9/1/2024 15:48,6,6,6,6,6,6,6,6,6,6,6,60,1.077,1.836,0.412,9/1/2024 15:29,0,A110
9/1/2024 16:09,6,6,6,6,6,6,6,6,6,6,6,60,1.077,1.836,0.412,9/1/2024 15:48,0,A110
9/1/2024 16:29,6,6,6,6,6,6,6,6,6,6,6,60,1.077,1.836,0.412,9/1/2024 16:09,0,A110
9/1/2024 16:49,7,7,7,7,7,7,7,7,7,7,7,70,1.846,3.72,0.706,9/1/2024 16:29,0,A110
9/1/2024 17:08,7,7,7,7,7,7,7,7,7,7,7,70,1.846,3.72,0.706,9/1/2024 16:49,0,A110
9/1/2024 17:28,7,7,7,7,7,7,7,7,7,7,7,70,1.846,3.72,0.706,9/1/2024 17:08,0,A110
9/1/2024 17:35,6,6,6,6,6,6,6,6,6,6,6,60,1.077,1.836,0.412,9/1/2024 17:28,1,A110
9/1/2024 17:55,7,7,7,7,7,7,7,7,7,7,7,70,1.846,3.72,0.706,9/1/2024 17:35,0,A110
9/1/2024 18:15,7,7,7,7,7,7,7,7,7,7,7,70,1.846,3.72,0.706,9/1/2024 17:55,0,A110
9/1/2024 18:35,8,8,8,8,8,8,8,8,8,8,8,80,2.615,5.603,1,9/1/2024 18:15,0,A110
9/1/2024 18:55,8,8,8,8,8,8,8,8,8,8,8,80,2.615,5.603,1,9/1/2024 18:35,0,A110
9/1/2024 19:15,8,8,8,8,8,8,8,8,8,8,8,80,2.615,5.603,1,9/1/2024 18:55,0,A110
9/1/2024 19:35,8,8,8,8,8,8,8,8,8,8,8,80,2.615,5.603,1,9/1/2024 19:15,0,A110
9/1/2024 12:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A109
9/1/2024 12:49,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,9/1/2024 12:29,0,A109
9/1/2024 13:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,9/1/2024 12:49,0,A109
9/1/2024 13:30,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,9/1/2024 13:09,0,A109
9/1/2024 13:50,1,1,1,1,2,2,2,2,1,1,2,14,0.148,4,0.148,9/1/2024 13:30,0,A109
9/1/2024 14:09,1,1,1,1,2,2,2,2,1,1,2,14,0.148,4,0.148,9/1/2024 13:50,0,A109
9/1/2024 14:30,1,1,1,1,3,3,2,2,1,1,2,16,0.222,6,0.222,9/1/2024 14:09,0,A109
9/1/2024 14:36,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,9/1/2024 14:30,1,A109
9/1/2024 14:56,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,9/1/2024 14:36,0,A109
9/1/2024 15:16,1,1,1,1,2,2,1,1,1,1,1,12,0.074,2,0.074,9/1/2024 14:56,0,A109
9/1/2024 15:36,1,1,1,1,2,2,2,2,1,1,2,14,0.148,4,0.148,9/1/2024 15:16,0,A109
9/1/2024 15:56,1,1,2,2,3,3,3,3,2,2,2,22,0.444,12,0.444,9/1/2024 15:36,0,A109
9/1/2024 16:16,1,2,3,3,3,3,3,3,2,2,2,25,0.556,15,0.556,9/1/2024 15:56,0,A109
9/1/2024 16:36,1,2,3,3,4,4,3,3,2,2,3,27,0.63,17,0.63,9/1/2024 16:16,0,A109
9/1/2024 16:43,1,1,2,2,2,2,2,2,1,1,2,16,0.222,6,0.222,9/1/2024 16:36,1,A109
9/1/2024 17:03,1,1,2,2,2,2,2,2,1,1,1,16,0.222,6,0.222,9/1/2024 16:43,0,A109
9/1/2024 17:23,1,2,3,3,4,4,3,3,2,2,3,27,0.63,17,0.63,9/1/2024 17:03,0,A109
9/1/2024 17:43,2,3,4,4,5,5,4,4,3,3,3,37,1,27,1,9/1/2024 17:23,0,A109
9/1/2024 18:03,2,2,4,4,4,4,3,3,2,2,4,30,0.741,20,0.741,9/1/2024 17:43,0,A109
9/1/2024 18:23,2,3,4,4,5,5,4,4,3,3,4,37,1,27,1,9/1/2024 18:03,0,A109
9/1/2024 18:43,3,3,4,4,5,5,3,3,3,3,4,36,0.963,26,0.963,9/1/2024 18:23,0,A109
8/31/2024 12:45,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,,0,A108
8/31/2024 13:14,1,1,1,1,1,1,1,1,1,1,1,10,0,-1,0,8/31/2024 12:45,0,A108
8/31/2024 13:28,1,1,1,1,1,1,1,2,1,1,2,11,1,1,0.067,8/31/2024 13:14,1,A108
8/31/2024 13:46,1,1,1,1,1,1,1,2,1,1,2,11,1,1,0.067,8/31/2024 13:28,0,A108
8/31/2024 14:06,1,1,1,1,1,1,1,2,1,1,2,11,1,1,0.067,8/31/2024 13:46,0,A108
8/31/2024 14:26,1,1,1,1,1,1,1,2,1,1,2,11,1,1,0.067,8/31/2024 14:06,0,A108
8/31/2024 14:46,1,1,1,1,1,1,1,2,1,1,2,11,1,1,0.067,8/31/2024 14:26,0,A108
8/31/2024 14:52,1,1,1,1,1,1,1,2,1,1,2,11,1,1,0.067,8/31/2024 14:46,1,A108
8/31/2024 15:12,1,1,1,1,1,1,1,2,1,1,2,11,1,1,0.067,8/31/2024 14:52,0,A108
8/31/2024 15:33,1,1,1,2,1,1,1,2,1,1,2,12,2,3,0.133,8/31/2024 15:12,0,A108
8/31/2024 15:52,1,2,1,2,1,2,1,1,1,1,2,13,3,5,0.2,8/31/2024 15:33,0,A108
8/31/2024 16:12,1,3,1,2,1,2,1,2,1,1,3,15,5,9,0.333,8/31/2024 15:52,0,A108
8/31/2024 16:32,1,3,2,2,2,2,1,2,1,1,3,17,7,13,0.467,8/31/2024 16:12,0,A108
8/31/2024 16:52,1,3,2,2,3,3,1,2,1,1,3,19,9,17,0.6,8/31/2024 16:32,0,A108
8/31/2024 16:58,1,3,2,2,3,3,1,2,1,1,3,19,9,17,0.6,8/31/2024 16:52,1,A108
8/31/2024 17:19,1,2,2,2,2,3,1,2,1,1,3,17,7,13,0.467,8/31/2024 16:58,0,A108
8/31/2024 17:38,2,3,2,2,4,4,1,2,1,1,4,22,12,23,0.8,8/31/2024 17:19,0,A108
8/31/2024 17:58,2,4,3,3,4,4,1,2,1,1,4,25,15,29,1,8/31/2024 17:38,0,A108
8/31/2024 18:19,2,4,2,2,4,4,2,2,1,1,4,24,14,27,0.933,8/31/2024 17:58,0,A108
8/31/2024 18:38,2,4,2,2,4,4,2,2,1,1,4,24,14,27,0.933,8/31/2024 18:19,0,A108
8/31/2024 18:58,2,5,2,2,4,4,2,2,1,1,4,25,15,29,1,8/31/2024 18:38,0,A108
8/31/2024 12:50,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,,0,A107
8/31/2024 13:10,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,8/31/2024 12:50,0,A107
8/31/2024 13:30,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,8/31/2024 13:10,0,A107
8/31/2024 13:50,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.08,8/31/2024 13:30,0,A107
8/31/2024 14:10,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.08,8/31/2024 13:50,0,A107
8/31/2024 14:30,1,1,1,1,2,2,1,1,1,1,2,12,1,1.732,0.08,8/31/2024 14:10,0,A107
8/31/2024 14:51,2,1,2,2,2,2,2,2,2,2,3,19,4.5,9.815,0.36,8/31/2024 14:30,0,A107
8/31/2024 14:57,1,1,1,1,2,2,2,2,1,1,2,14,2,4.041,0.16,8/31/2024 14:51,1,A107
8/31/2024 15:17,1,1,1,1,2,2,2,2,1,1,2,14,2,4.041,0.16,8/31/2024 14:57,0,A107
8/31/2024 15:37,1,2,2,2,3,3,2,2,2,2,3,21,5.5,12.124,0.44,8/31/2024 15:17,0,A107
8/31/2024 15:57,1,2,2,2,3,3,2,2,3,3,3,23,6.5,14.434,0.52,8/31/2024 15:37,0,A107
8/31/2024 16:17,1,2,2,2,3,3,2,2,3,3,3,23,6.5,14.434,0.52,8/31/2024 15:57,0,A107
8/31/2024 16:37,1,2,3,3,3,3,2,2,3,3,3,25,7.5,16.743,0.6,8/31/2024 16:17,0,A107
8/31/2024 16:57,1,2,3,3,3,3,2,2,3,3,3,25,7.5,16.743,0.6,8/31/2024 16:37,0,A107
8/31/2024 17:03,1,2,2,2,3,3,2,2,3,3,3,23,6.5,14.434,0.52,8/31/2024 16:57,1,A107
8/31/2024 17:23,1,2,3,3,3,3,2,2,3,3,3,25,7.5,16.743,0.6,8/31/2024 17:03,0,A107
8/31/2024 17:43,1,2,3,3,4,4,2,2,3,3,4,27,8.5,19.053,0.68,8/31/2024 17:23,0,A107
8/31/2024 18:03,2,3,3,3,4,4,3,3,3,3,4,31,10.5,23.671,0.84,8/31/2024 17:43,0,A107
8/31/2024 18:23,1,3,3,3,4,4,3,3,3,3,4,30,10,22.517,0.8,8/31/2024 18:03,0,A107
8/31/2024 18:43,2,3,3,3,4,4,3,3,4,4,4,33,11.5,25.981,0.92,8/31/2024 18:23,0,A107
8/31/2024 19:03,2,3,4,4,4,4,3,3,4,4,4,35,12.5,28.29,1,8/31/2024 18:43,0,A107
8/27/2024 12:12,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A106
8/27/2024 12:32,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 12:12,0,A106
8/27/2024 12:52,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 12:32,0,A106
8/27/2024 13:12,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 12:52,0,A106
8/27/2024 13:32,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 13:12,0,A106
8/27/2024 13:51,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 13:32,0,A106
8/27/2024 14:15,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 13:51,0,A106
8/27/2024 14:20,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 14:15,1,A106
8/27/2024 14:41,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 14:20,0,A106
8/27/2024 15:00,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 14:41,0,A106
8/27/2024 15:21,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 15:00,0,A106
8/27/2024 15:41,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 15:21,0,A106
8/27/2024 16:00,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 15:41,0,A106
8/27/2024 16:20,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 16:00,0,A106
8/27/2024 16:26,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 16:20,1,A106
8/27/2024 16:46,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 16:26,0,A106
8/27/2024 17:06,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 16:46,0,A106
8/27/2024 17:26,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 17:06,0,A106
8/27/2024 17:46,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 17:26,0,A106
8/27/2024 18:06,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 17:46,0,A106
8/27/2024 18:26,2,1,1,1,1,1,1,1,1,1,2,11,1,1,1,8/27/2024 18:06,0,A106
8/27/2024 12:35,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A105
8/27/2024 12:55,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 12:35,0,A105
8/27/2024 13:14,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 12:55,0,A105
8/27/2024 13:35,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 13:14,0,A105
8/27/2024 13:54,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 13:35,0,A105
8/27/2024 14:14,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 13:54,0,A105
8/27/2024 14:34,1,1,2,2,1,1,1,1,1,1,1,12,0.5,2,0.5,8/27/2024 14:14,0,A105
8/27/2024 14:40,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 14:34,1,A105
8/27/2024 15:00,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 14:40,0,A105
8/27/2024 15:20,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 15:00,0,A105
8/27/2024 15:40,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 15:20,0,A105
8/27/2024 16:01,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 15:40,0,A105
8/27/2024 16:21,1,1,2,2,1,1,1,1,1,1,1,12,0.5,2,0.5,8/27/2024 16:01,0,A105
8/27/2024 16:40,1,1,2,2,1,1,1,1,1,1,1,12,0.5,2,0.5,8/27/2024 16:21,0,A105
8/27/2024 16:45,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 16:40,1,A105
8/27/2024 17:06,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 16:45,0,A105
8/27/2024 17:26,1,1,2,2,1,1,1,1,1,1,1,12,0.5,2,0.5,8/27/2024 17:06,0,A105
8/27/2024 17:46,1,1,2,2,1,1,1,1,1,1,1,12,0.5,2,0.5,8/27/2024 17:26,0,A105
8/27/2024 18:07,1,1,2,2,2,2,1,1,1,1,1,14,1,4,1,8/27/2024 17:46,0,A105
8/27/2024 18:26,1,1,2,2,2,2,1,1,1,1,2,14,1,4,1,8/27/2024 18:07,0,A105
8/27/2024 18:46,1,1,2,2,2,2,1,1,1,1,2,14,1,4,1,8/27/2024 18:26,0,A105
8/27/2024 13:04,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A104
8/27/2024 13:24,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 13:04,0,A104
8/27/2024 13:44,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 13:24,0,A104
8/27/2024 14:03,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 13:44,0,A104
8/27/2024 14:24,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 14:03,0,A104
8/27/2024 14:43,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 14:24,0,A104
8/27/2024 15:03,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 14:43,0,A104
8/27/2024 15:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 15:03,1,A104
8/27/2024 15:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 15:09,0,A104
8/27/2024 15:49,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 15:29,0,A104
8/27/2024 16:10,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/27/2024 15:49,0,A104
8/27/2024 16:30,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 16:10,0,A104
8/27/2024 16:50,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 16:30,0,A104
8/27/2024 17:10,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 16:50,0,A104
8/27/2024 17:15,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 17:10,1,A104
8/27/2024 17:36,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 17:15,0,A104
8/27/2024 17:55,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 17:36,0,A104
8/27/2024 18:16,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 17:55,0,A104
8/27/2024 18:36,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 18:16,0,A104
8/27/2024 18:55,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 18:36,0,A104
8/27/2024 19:15,1,1,1,1,2,1,1,1,1,1,1,11,1,1,1,8/27/2024 18:55,0,A104
8/27/2024 12:53,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.375,0,,0,A103
8/27/2024 13:13,2,2,2,2,2,2,2,2,2,2,2,20,0.345,-0.515,0.233,8/27/2024 12:53,0,A103
8/27/2024 13:33,3,4,3,3,4,4,4,4,3,3,3,35,0.862,0.773,0.581,8/27/2024 13:13,0,A103
8/27/2024 13:53,3,4,4,4,4,4,4,4,4,4,4,39,1,1.117,0.674,8/27/2024 13:33,0,A103
8/27/2024 14:13,3,4,4,4,4,4,4,4,4,4,4,39,1,1.117,0.674,8/27/2024 13:53,0,A103
8/27/2024 14:33,3,5,5,5,4,4,4,4,4,4,4,42,1.103,1.375,0.744,8/27/2024 14:13,0,A103
8/27/2024 14:52,4,5,5,5,5,5,5,5,5,5,5,49,1.345,1.976,0.907,8/27/2024 14:33,0,A103
8/27/2024 14:59,4,5,4,4,4,4,4,4,4,4,5,41,1.069,1.289,0.721,8/27/2024 14:52,1,A103
8/27/2024 15:19,2,3,3,3,3,3,3,3,3,3,2,29,0.655,0.258,0.442,8/27/2024 14:59,0,A103
8/27/2024 15:39,3,5,4,4,4,4,4,4,4,4,4,40,1.034,1.203,0.698,8/27/2024 15:19,0,A103
8/27/2024 15:59,4,5,5,5,5,5,6,6,6,6,5,53,1.483,2.319,1,8/27/2024 15:39,0,A103
8/27/2024 16:19,3,4,4,4,4,4,4,4,4,4,4,39,1,1.117,0.674,8/27/2024 15:59,0,A103
8/27/2024 16:40,3,4,4,4,3,3,3,3,2,2,3,31,0.724,0.43,0.488,8/27/2024 16:19,0,A103
8/27/2024 16:59,3,5,4,4,4,4,4,4,4,4,4,40,1.034,1.203,0.698,8/27/2024 16:40,0,A103
8/27/2024 17:05,3,5,4,4,4,4,4,4,4,4,4,40,1.034,1.203,0.698,8/27/2024 16:59,1,A103
8/27/2024 17:26,2,4,3,3,3,3,3,3,3,3,3,30,0.69,0.344,0.465,8/27/2024 17:05,0,A103
8/27/2024 17:46,3,5,4,4,4,4,4,4,4,4,4,40,1.034,1.203,0.698,8/27/2024 17:26,0,A103
8/27/2024 18:06,3,5,4,4,5,5,4,4,4,4,5,42,1.103,1.375,0.744,8/27/2024 17:46,0,A103
8/27/2024 18:26,3,6,5,5,5,5,4,4,4,4,5,45,1.207,1.632,0.814,8/27/2024 18:06,0,A103
8/27/2024 18:45,3,6,5,5,4,4,4,4,4,4,5,43,1.138,1.46,0.767,8/27/2024 18:26,0,A103
8/27/2024 19:05,3,6,5,5,5,5,4,4,4,4,5,45,1.207,1.632,0.814,8/27/2024 18:45,0,A103
8/25/2024 12:33,1,1,1,1,3,3,4,4,4,4,2,26,0.167,-0.734,0.038,,0,A102
8/25/2024 12:53,1,1,1,1,3,3,3,3,4,4,2,24,0,-1.153,0,8/25/2024 12:33,0,A102
8/25/2024 13:12,2,2,3,3,3,3,4,4,4,4,2,32,0.667,0.524,0.154,8/25/2024 12:53,0,A102
8/25/2024 13:33,2,2,3,3,4,4,4,4,5,5,3,36,1,1.363,0.231,8/25/2024 13:12,0,A102
8/25/2024 13:53,3,3,4,4,4,4,4,4,4,4,3,38,1.167,1.782,0.269,8/25/2024 13:33,0,A102
8/25/2024 14:12,3,3,4,4,4,4,4,4,5,5,3,40,1.333,2.201,0.308,8/25/2024 13:53,0,A102
8/25/2024 14:32,3,3,4,4,4,4,4,4,5,5,3,40,1.333,2.201,0.308,8/25/2024 14:12,0,A102
8/25/2024 14:38,2,2,3,3,3,3,3,3,4,3,2,29,0.417,-0.105,0.096,8/25/2024 14:32,1,A102
8/25/2024 14:58,2,2,5,5,5,5,5,5,5,5,5,44,1.667,3.04,0.385,8/25/2024 14:38,0,A102
8/25/2024 15:18,4,4,5,5,5,5,5,5,5,5,5,48,2,3.879,0.462,8/25/2024 14:58,0,A102
8/25/2024 15:38,5,4,4,4,4,4,4,4,4,4,4,41,1.417,2.411,0.327,8/25/2024 15:18,0,A102
8/25/2024 15:59,5,6,6,6,6,6,6,6,6,6,6,59,2.917,6.185,0.673,8/25/2024 15:38,0,A102
8/25/2024 16:18,5,6,7,7,6,6,6,6,6,6,6,61,3.083,6.604,0.712,8/25/2024 15:59,0,A102
8/25/2024 16:37,6,7,6,6,6,6,6,6,6,6,6,61,3.083,6.604,0.712,8/25/2024 16:18,0,A102
8/25/2024 16:44,5,6,6,6,6,6,6,6,6,6,6,59,2.917,6.185,0.673,8/25/2024 16:37,1,A102
8/25/2024 17:04,6,7,8,8,7,7,7,7,7,7,7,71,3.917,8.701,0.904,8/25/2024 16:44,0,A102
8/25/2024 17:25,7,8,8,8,7,7,7,7,7,7,7,73,4.083,9.12,0.942,8/25/2024 17:04,0,A102
8/25/2024 17:44,8,8,8,8,7,7,7,7,7,7,8,74,4.167,9.33,0.962,8/25/2024 17:25,0,A102
8/25/2024 18:05,7,8,9,8,7,7,7,7,7,7,8,74,4.167,9.33,0.962,8/25/2024 17:44,0,A102
8/25/2024 18:24,7,8,9,9,7,7,7,7,7,7,8,75,4.25,9.539,0.981,8/25/2024 18:05,0,A102
8/25/2024 18:44,8,8,9,9,7,7,7,7,7,7,8,76,4.333,9.749,1,8/25/2024 18:24,0,A102
8/25/2024 12:31,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.962,0,,0,A101
8/25/2024 12:52,1,1,1,1,2,1,1,1,1,1,1,11,0.1,-0.706,0.1,8/25/2024 12:31,0,A101
8/25/2024 13:12,1,2,1,1,2,1,2,1,2,1,1,14,0.4,0.064,0.4,8/25/2024 12:52,0,A101
8/25/2024 13:32,1,2,2,2,2,2,3,2,2,2,1,20,1,1.604,1,8/25/2024 13:12,0,A101
8/25/2024 13:52,1,2,2,2,3,2,2,1,1,1,2,17,0.7,0.834,0.7,8/25/2024 13:32,0,A101
8/25/2024 14:12,1,2,1,1,2,2,2,2,2,1,2,16,0.6,0.577,0.6,8/25/2024 13:52,0,A101
8/25/2024 14:32,1,1,2,2,2,1,2,1,2,1,2,15,0.5,0.321,0.5,8/25/2024 14:12,0,A101
8/25/2024 14:38,1,1,1,1,1,1,2,1,2,1,1,12,0.2,-0.449,0.2,8/25/2024 14:32,1,A101
8/25/2024 14:59,2,1,2,2,2,1,2,1,1,1,2,15,0.5,0.321,0.5,8/25/2024 14:38,0,A101
8/25/2024 15:19,1,2,2,2,3,2,2,1,3,1,2,19,0.9,1.347,0.9,8/25/2024 14:59,0,A101
8/25/2024 15:48,1,2,2,2,3,3,2,1,2,1,2,19,0.9,1.347,0.9,8/25/2024 15:19,0,A101
8/25/2024 15:59,2,2,1,1,2,1,2,1,3,1,2,16,0.6,0.577,0.6,8/25/2024 15:48,1,A101
8/25/2024 16:19,2,2,2,1,3,1,2,2,3,2,2,20,1,1.604,1,8/25/2024 15:59,0,A101
8/25/2024 16:39,2,3,2,2,3,2,2,1,2,1,2,20,1,1.604,1,8/25/2024 16:19,0,A101
8/25/2024 16:46,1,2,1,1,2,1,1,1,1,1,2,12,0.2,-0.449,0.2,8/25/2024 16:39,1,A101
8/25/2024 17:05,2,2,1,1,3,2,2,2,2,1,2,18,0.8,1.091,0.8,8/25/2024 16:46,0,A101
8/25/2024 17:25,2,2,2,2,3,2,2,2,1,2,2,20,1,1.604,1,8/25/2024 17:05,0,A101
8/25/2024 17:45,2,2,1,1,1,2,2,2,2,2,2,17,0.7,0.834,0.7,8/25/2024 17:25,0,A101
8/25/2024 18:05,1,2,1,1,3,3,2,2,1,1,2,17,0.7,0.834,0.7,8/25/2024 17:45,0,A101
8/25/2024 18:25,2,2,1,1,2,2,2,2,1,1,2,16,0.6,0.577,0.6,8/25/2024 18:05,0,A101
8/25/2024 18:45,2,2,1,1,3,2,2,2,2,2,2,19,0.9,1.347,0.9,8/25/2024 18:25,0,A101
8/25/2024 13:01,2,1,1,1,1,1,1,1,1,1,1,11,0,-1.4,0.083,,0,A100
8/25/2024 13:21,2,1,2,2,2,2,1,1,1,1,2,15,0.571,0.2,0.417,8/25/2024 13:01,0,A100
8/25/2024 13:41,2,1,1,2,2,2,1,1,1,1,2,14,0.429,-0.2,0.333,8/25/2024 13:21,0,A100
8/25/2024 14:01,3,2,2,3,2,2,1,1,1,1,2,18,1,1.4,0.667,8/25/2024 13:41,0,A100
8/25/2024 14:21,2,2,2,2,2,3,1,1,1,1,2,17,0.857,1,0.583,8/25/2024 14:01,0,A100
8/25/2024 14:41,3,3,2,2,2,3,1,1,1,1,2,19,1.143,1.8,0.75,8/25/2024 14:21,0,A100
8/25/2024 15:01,3,3,2,4,2,4,1,1,1,1,2,22,1.571,3,1,8/25/2024 14:41,0,A100
8/25/2024 15:08,1,1,1,1,1,1,1,1,1,1,1,10,-0.143,-1.8,0,8/25/2024 15:01,1,A100
8/25/2024 15:28,2,2,1,2,2,2,1,1,1,1,1,15,0.571,0.2,0.417,8/25/2024 15:08,0,A100
8/25/2024 15:49,2,2,2,3,2,3,1,1,1,1,2,18,1,1.4,0.667,8/25/2024 15:28,0,A100
8/25/2024 16:08,2,2,2,3,2,3,1,1,1,1,2,18,1,1.4,0.667,8/25/2024 15:49,0,A100
8/25/2024 16:29,2,3,2,4,2,3,1,1,1,1,2,20,1.286,2.2,0.833,8/25/2024 16:08,0,A100
8/25/2024 16:49,2,2,2,3,2,3,1,1,1,1,2,18,1,1.4,0.667,8/25/2024 16:29,0,A100
8/25/2024 17:08,2,3,2,3,2,3,1,1,1,1,2,19,1.143,1.8,0.75,8/25/2024 16:49,0,A100
8/25/2024 17:15,1,3,2,2,2,3,1,1,1,1,2,17,0.857,1,0.583,8/25/2024 17:08,1,A100
